Generation;Pmean;MeanP0;StdevP0;MeanInfo;StdevInfo;Pmean;MeanP0;StdevP0;MeanInfo;StdevInfo;Pmean;MeanP0;StdevP0;MeanInfo;StdevInfo
861500;0,6451;0,65798;0,0304501;0,00882448;0,0133722;0,5845;0,865411;0,018092;0,994238;0,00909796;0,5422;0,973359;0,0176774;0,997824;0,0043681
861600;0,6277;0,655218;0,0263436;0,0223167;0,0156085;0,5615;0,864214;0,0165033;0,993538;0,00735909;0,505;0,962633;0,0216191;0,993273;0,00941515
861700;0,652;0,659644;0,0268392;0,0128223;0,0134167;0,5449;0,86283;0,0126731;0,989839;0,00817515;0,4759;0,965922;0,0252133;0,992169;0,01098
861800;0,6508;0,669059;0,0266421;0,014038;0,0120566;0,6036;0,861591;0,0106914;0,989999;0,0112375;0,4977;0,951517;0,0239263;0,995154;0,00525584
861900;0,6457;0,664003;0,0302878;0,00947103;0,0112043;0,5781;0,859554;0,0164185;0,993408;0,00627081;0,5214;0,953218;0,026471;0,996287;0,0057349
862000;0,6587;0,672778;0,0270132;0,0180068;0,0172303;0,5844;0,861329;0,0220524;0,992179;0,00849175;0,5495;0,952259;0,0235084;0,994858;0,00569562
862100;0,665;0,682537;0,0259622;0,0154797;0,01883;0,5598;0,865673;0,020754;0,992669;0,00913045;0,505;0,946635;0,027515;0,994149;0,00759647
862200;0,6744;0,688622;0,0268661;0,0150693;0,0234997;0,5386;0,854793;0,0225788;0,993804;0,00873159;0,5479;0,95119;0,0286317;0,993436;0,00818932
862300;0,6824;0,691295;0,0256497;0,0120921;0,0140262;0,5278;0,855104;0,0252066;0,991849;0,0114085;0,4863;0,956113;0,0282284;0,99645;0,00536902
862400;0,6606;0,669671;0,0374333;0,0129462;0,0153877;0,5261;0,859363;0,0293185;0,990834;0,00962373;0,5491;0,965633;0,0281649;0,994013;0,00945408
862500;0,6692;0,676084;0,0416249;0,0128512;0,011682;0,5815;0,863681;0,0120684;0,992764;0,0102189;0,5109;0,975525;0,0254746;0,993353;0,0115288
862600;0,6606;0,675829;0,0505788;0,0141196;0,0105146;0,5534;0,868352;0,0143785;0,994008;0,00699853;0,5619;0,981706;0,0228376;0,994453;0,00857234
862700;0,6569;0,668378;0,0384637;0,00721183;0,0101448;0,5948;0,857957;0,0130989;0,995435;0,00685123;0,5002;0,989673;0,0188165;0,996702;0,0067758
862800;0,6692;0,667439;0,0454635;0,00572315;0,00604402;0,5171;0,855667;0,0127418;0,995309;0,00604481;0,5032;0,983212;0,0209982;0,993886;0,00774258
862900;0,6472;0,651399;0,0368488;0,00646561;0,00781252;0,4822;0,854237;0,0132272;0,997638;0,00450308;0,4595;0,978986;0,0184454;0,994353;0,00589193
863000;0,6282;0,637435;0,0342581;0,00706345;0,00834894;0,5664;0,85965;0,0182725;0,996708;0,00538124;0,5038;0,988658;0,0126382;0,995202;0,00680508
863100;0,6322;0,637741;0,0278729;0,00890398;0,00941492;0,5608;0,859959;0,0169592;0,994394;0,00720757;0,4665;0,990156;0,0100273;0,994279;0,00674414
863200;0,6383;0,647907;0,0239162;0,00878549;0,00860136;0,5974;0,858776;0,0172621;0,995014;0,00732216;0,4853;0,991632;0,00931094;0,992064;0,0085479
863300;0,6459;0,652611;0,0283357;0,00945037;0,00959526;0,5896;0,861012;0,0174652;0,992325;0,00914583;0,5024;0,995177;0,00823848;0,992885;0,00853244
863400;0,655;0,667522;0,0348187;0,00897336;0,00963555;0,5558;0,868514;0,0191998;0,986321;0,0108265;0,4799;0,99047;0,0107463;0,992317;0,00888521
863500;0,6419;0,649366;0,0334348;0,00968139;0,00866977;0,5823;0,87892;0,0187649;0,994217;0,00909982;0,4963;0,990772;0,0102663;0,99283;0,0108981
863600;0,6371;0,650291;0,0272765;0,0156939;0,0142391;0,5642;0,876532;0,0181172;0,994836;0,00718259;0,4935;0,986842;0,0118732;0,994834;0,00592589
863700;0,6606;0,662467;0,0292008;0,0119385;0,0113894;0,5922;0,866584;0,0192043;0,994883;0,00717901;0,5006;0,986844;0,0109841;0,993788;0,00809704
863800;0,6475;0,66269;0,0290153;0,0097005;0,0125494;0,5511;0,864702;0,0242767;0,994727;0,00676106;0,5461;0,985991;0,0124273;0,996388;0,00371675
863900;0,6611;0,669445;0,032844;0,0162665;0,0128867;0,5739;0,857989;0,0253662;0,991809;0,00775646;0,5039;0,977502;0,0127813;0,99348;0,00808759
864000;0,6478;0,660845;0,0334439;0,0143807;0,0111809;0,5254;0,845626;0,0227286;0,992338;0,00814238;0,4776;0,978367;0,0109426;0,994843;0,00714188
864100;0,6363;0,662254;0,0345923;0,018022;0,0166353;0,5143;0,839836;0,0172783;0,994087;0,00825601;0,5289;0,979912;0,0134676;0,99583;0,00612606
864200;0,6513;0,674064;0,0326051;0,0257659;0,0191965;0,4875;0,847945;0,0157737;0,995645;0,00618994;0,5099;0,975562;0,0130553;0,993547;0,00816417
864300;0,6442;0,682318;0,0263682;0,0320132;0,0173081;0,5567;0,848734;0,0160814;0,992941;0,00874561;0,521;0,975872;0,0105956;0,993828;0,00801229
864400;0,6542;0,682858;0,0248163;0,0298712;0,0200237;0,5401;0,850964;0,0179685;0,991069;0,0088006;0,5189;0,971824;0,0132068;0,994744;0,00745111
864500;0,6472;0,674064;0,0191409;0,0292935;0,0220559;0,5888;0,85658;0,0153657;0,996392;0,00604417;0,4983;0,969621;0,0104604;0,996441;0,00527527
864600;0,6511;0,670789;0,0177101;0,0257131;0,0227102;0,5598;0,856095;0,0163325;0,993892;0,00618904;0,5051;0,969508;0,0143717;0,996606;0,00489733
864700;0,65;0,66644;0,0200563;0,0203596;0,0212333;0,5723;0,849696;0,0193574;0,992785;0,00963956;0,4907;0,971546;0,0138372;0,995768;0,00630864
864800;0,6393;0,665315;0,0178661;0,0257496;0,0222039;0,5529;0,85927;0,0205816;0,993454;0,00720001;0,555;0,97093;0,0142051;0,993715;0,00664247
864900;0,6592;0,67076;0,0172333;0,0176695;0,0211147;0,5731;0,857784;0,0220922;0,992282;0,0116774;0,5229;0,96391;0,0143566;0,995787;0,00676939
865000;0,6665;0,681625;0,0183187;0,0155458;0,0213269;0,5129;0,851015;0,0246517;0,993434;0,00641783;0,4963;0,960305;0,0176951;0,994236;0,010749
865100;0,6674;0,675157;0,0164572;0,0127842;0,01647;0,5793;0,844496;0,0236178;0,995492;0,00559894;0,5444;0,96239;0,01781;0,995537;0,00657234
865200;0,6786;0,679228;0,0177015;0,00868711;0,0109262;0,5789;0,847294;0,0195825;0,993077;0,00808424;0,4984;0,964155;0,0128604;0,994493;0,0116738
865300;0,6585;0,67828;0,0245012;0,0113117;0,012919;0,5994;0,839639;0,0230409;0,993133;0,00778884;0,5081;0,960291;0,0141927;0,994645;0,00912489
865400;0,6591;0,680781;0,0319984;0,0181816;0,0137968;0,551;0,835629;0,0212282;0,995158;0,00624001;0,4876;0,955759;0,0158548;0,994831;0,00844622
865500;0,6552;0,670848;0,0323467;0,0193687;0,011838;0,5523;0,853972;0,0200351;0,994421;0,00768281;0,5397;0,953263;0,0131271;0,995775;0,00742144
865600;0,6361;0,653436;0,0249582;0,0148298;0,00955995;0,5558;0,859502;0,0166484;0,994457;0,00656777;0,6013;0,963015;0,0131749;0,994383;0,0060432
865700;0,6468;0,660881;0,0224646;0,012009;0,0117907;0,5392;0,858191;0,0211541;0,994878;0,00645565;0,5539;0,961005;0,0141517;0,994304;0,0055776
865800;0,6516;0,670684;0,023738;0,014547;0,0137827;0,5304;0,854693;0,0178737;0,995541;0,00722077;0,4947;0,960787;0,0205936;0,99547;0,00619344
865900;0,643;0,661675;0,0173488;0,0175385;0,0144957;0,5477;0,846135;0,0165073;0,994713;0,00870383;0,5043;0,9649;0,0218392;0,994214;0,00815201
866000;0,6475;0,664555;0,0161929;0,0236492;0,015954;0,5719;0,846034;0,0194911;0,990736;0,0107675;0,507;0,966968;0,0168063;0,991009;0,0098949
866100;0,6481;0,670302;0,0172274;0,0170821;0,0181409;0,5945;0,852404;0,0289792;0,992447;0,00925039;0,4968;0,968222;0,0160196;0,993972;0,0100229
866200;0,656;0,666391;0,0128303;0,00959838;0,00851306;0,5776;0,853425;0,0173647;0,995874;0,00581072;0,5417;0,973411;0,0166864;0,994009;0,00897341
866300;0,6517;0,665158;0,0179712;0,00853209;0,0108089;0,5546;0,853205;0,0156625;0,994585;0,00815007;0,5788;0,97393;0,0184929;0,994128;0,00601054
866400;0,671;0,668369;0,0176517;0,0064782;0,00717852;0,5536;0,84549;0,0167095;0,995881;0,0051488;0,493;0,96965;0,021746;0,993058;0,00796645
866500;0,6482;0,66411;0,0233868;0,0101798;0,0146507;0,5199;0,829621;0,016647;0,995094;0,00605406;0,4937;0,961054;0,0193658;0,990323;0,0127296
866600;0,6666;0,66824;0,0224146;0,0125041;0,0187867;0,5608;0,827587;0,01169;0,994203;0,00772246;0,4787;0,960371;0,0222072;0,994852;0,00795641
866700;0,6895;0,684027;0,0246946;0,0048651;0,00932434;0,5412;0,836973;0,0172692;0,995197;0,00729478;0,5319;0,961677;0,022325;0,993926;0,0074354
866800;0,6855;0,686899;0,0221292;0,00535883;0,00837472;0,5386;0,831878;0,0167886;0,995078;0,00836;0,4862;0,945959;0,0245706;0,992369;0,00871885
866900;0,6812;0,68991;0,0210984;0,00606729;0,00819264;0,5616;0,828867;0,0170747;0,996597;0,00657173;0,5339;0,946491;0,0212123;0,995677;0,00553327
867000;0,6903;0,689957;0,0211697;0,00761221;0,00731046;0,5537;0,829281;0,0188242;0,993246;0,0100065;0,4807;0,958097;0,0286337;0,99445;0,00714118
867100;0,6838;0,688902;0,0318382;0,0128022;0,0121138;0,5572;0,834731;0,02187;0,997404;0,00595015;0,4708;0,949445;0,0313533;0,996523;0,00569226
867200;0,6661;0,678863;0,0284309;0,0115362;0,0133162;0,595;0,824451;0,0237903;0,994739;0,00804687;0,4982;0,955182;0,0374802;0,995691;0,00617584
867300;0,6638;0,683786;0,0302476;0,0145371;0,0147106;0,5329;0,820647;0,0194714;0,994036;0,00761145;0,4987;0,946584;0,0356861;0,995228;0,00783418
867400;0,6665;0,672252;0,0352838;0,0115434;0,0134619;0,5825;0,818814;0,0243561;0,99329;0,00730118;0,5461;0,944451;0,0309333;0,997254;0,00502962
867500;0,6774;0,701814;0,040896;0,0231594;0,0155454;0,5801;0,819237;0,0246867;0,992961;0,00746524;0,5288;0,934484;0,0338191;0,995468;0,00637554
867600;0,6816;0,706138;0,0415599;0,0271773;0,0144066;0,6202;0,809563;0,0250175;0,994446;0,00821367;0,4742;0,92455;0,0307297;0,996313;0,00605398
867700;0,6479;0,668169;0,0301717;0,0271915;0,0175637;0,5873;0,804557;0,0216253;0,990532;0,0118066;0,5318;0,907783;0,0273995;0,993659;0,00805201
867800;0,6428;0,678494;0,0379091;0,0321245;0,0156371;0,5653;0,795797;0,0260847;0,989162;0,0132769;0,5086;0,911132;0,0363915;0,995212;0,00629101
867900;0,643;0,67124;0,0367237;0,0289228;0,0111194;0,5895;0,797309;0,0266562;0,990441;0,0125456;0,5362;0,911174;0,0320687;0,993227;0,00912542
868000;0,6353;0,66097;0,0219338;0,0309924;0,0144641;0,5831;0,806605;0,022293;0,991122;0,00929411;0,553;0,905534;0,0389829;0,991102;0,00657961
868100;0,631;0,652117;0,0221537;0,0232195;0,0155033;0,6029;0,808395;0,0242644;0,995314;0,00708747;0,555;0,906017;0,0341811;0,989335;0,00868755
868200;0,6308;0,65112;0,0160151;0,0283433;0,019536;0,6352;0,80468;0,0207188;0,998353;0,00419271;0,5387;0,929796;0,0305672;0,993439;0,00712457
868300;0,6333;0,648968;0,0124408;0,018108;0,0142246;0,6329;0,805793;0,0206773;0,996174;0,00805104;0,4878;0,927018;0,0281543;0,992301;0,00916412
868400;0,6424;0,647006;0,0115431;0,0146638;0,0101807;0,6362;0,804672;0,0184714;0,997593;0,00671183;0,5323;0,933283;0,0357022;0,990104;0,011414
868500;0,6326;0,647739;0,0127199;0,017639;0,0137908;0,5691;0,791968;0,0232823;0,997686;0,00489122;0,5207;0,951647;0,0319034;0,992773;0,00963081
868600;0,6237;0,638144;0,0210042;0,0152033;0,0152393;0,6042;0,792322;0,0217392;0,993399;0,00676009;0,5019;0,955121;0,0328684;0,994557;0,00817224
868700;0,6238;0,641512;0,0211361;0,0172256;0,0153261;0,6693;0,805924;0,0248562;0,995291;0,00720786;0,5531;0,962733;0,0292773;0,995551;0,00616304
868800;0,6312;0,643295;0,0233497;0,0208913;0,0150421;0,7081;0,805236;0,0237307;0,997384;0,00636474;0,5334;0,957826;0,0264424;0,99729;0,00460272
868900;0,6471;0,654417;0,0116571;0,0170694;0,0159602;0,6396;0,803716;0,0248375;0,997302;0,00442865;0,514;0,956029;0,0235487;0,992941;0,0083236
869000;0,6242;0,650426;0,0170836;0,0206008;0,0194991;0,6145;0,810442;0,0167208;0,994046;0,00773977;0,4979;0,949255;0,0277309;0,992235;0,00981235
869100;0,6367;0,65233;0,0139674;0,0217158;0,0174247;0,5798;0,802528;0,0276304;0,992233;0,01041;0,5253;0,954524;0,0211445;0,993202;0,00838638
869200;0,6338;0,64821;0,013614;0,0155296;0,016441;0,6209;0,804794;0,0284526;0,991892;0,011859;0,4915;0,953715;0,0216595;0,992128;0,00778703
869300;0,636;0,647245;0,0125157;0,0155973;0,0182264;0,6324;0,805585;0,0186304;0,994837;0,00628346;0,5007;0,948654;0,0217976;0,993463;0,00618318
869400;0,6252;0,641343;0,0160261;0,0171626;0,0214997;0,6617;0,812827;0,0162088;0,994445;0,00620532;0,5686;0,959541;0,0222848;0,995513;0,00590797
869500;0,625;0,637431;0,0178319;0,00759104;0,0111647;0,6269;0,820373;0,0169103;0,994805;0,00667068;0,5404;0,954815;0,0281716;0,99433;0,00746526
869600;0,6176;0,623406;0,0174884;0,00495679;0,00616401;0,6061;0,815092;0,0186082;0,993229;0,00739487;0,4891;0,955316;0,0277491;0,992382;0,00960425
869700;0,6061;0,615125;0,0195179;0,00927051;0,00948404;0,5681;0,821372;0,0216692;0,993225;0,00730443;0,5305;0,954194;0,0258955;0,992781;0,00879638
869800;0,6114;0,604825;0,0165526;0,00403324;0,00663612;0,6301;0,816448;0,0194446;0,989597;0,00979102;0,4923;0,972275;0,0247655;0,994383;0,00814499
869900;0,6106;0,601746;0,0102242;0,00608685;0,00751043;0,6028;0,822147;0,031938;0,990691;0,0113199;0,4986;0,971997;0,0229717;0,994277;0,00758819
870000;0,5911;0,600629;0,0156166;0,00691914;0,00741656;0,5522;0,811579;0,0323666;0,996035;0,0061313;0,4875;0,971969;0,0174924;0,996226;0,00719861
870100;0,5965;0,601786;0,0140216;0,00843819;0,0104617;0,5664;0,819907;0,0388967;0,994439;0,00788765;0,4954;0,970741;0,0178206;0,994277;0,0105853
870200;0,6028;0,6108;0,0174643;0,00834705;0,0112822;0,4835;0,834228;0,040951;0,99783;0,00458679;0,4985;0,970348;0,015544;0,992057;0,0122966
870300;0,6091;0,610401;0,0253852;0,00387388;0,00687159;0,5128;0,833199;0,0347977;0,992666;0,0100766;0,4759;0,969756;0,0157203;0,992951;0,0111469
870400;0,6132;0,613024;0,0194722;0,00576694;0,00775356;0,5956;0,854234;0,0277936;0,994289;0,00818745;0,4966;0,968171;0,0150934;0,991267;0,0106955
870500;0,6198;0,625374;0,0173362;0,00774882;0,00932498;0,5545;0,849362;0,0264712;0,990512;0,0108182;0,5276;0,96406;0,0188451;0,993703;0,00757358
870600;0,6211;0,632016;0,0197257;0,0125854;0,0109541;0,5672;0,851781;0,0341468;0,991852;0,0101206;0,5244;0,967172;0,0160817;0,991109;0,0101201
870700;0,637;0,640856;0,0255399;0,0100293;0,00949931;0,5874;0,837134;0,0317962;0,991417;0,00919635;0,4944;0,959855;0,0181339;0,993116;0,00975449
870800;0,6308;0,645652;0,0225703;0,0159599;0,0118384;0,5954;0,82936;0,0238278;0,993011;0,00930852;0,4855;0,966981;0,0178018;0,987487;0,01052
870900;0,6417;0,657991;0,0225762;0,0182529;0,0116177;0,543;0,827449;0,0209766;0,989822;0,0106677;0,537;0,958543;0,021484;0,992115;0,0120469
871000;0,6448;0,659798;0,033914;0,0166654;0,0107305;0,5723;0,838335;0,0283189;0,992708;0,011781;0,5766;0,946391;0,016194;0,991083;0,0104735
871100;0,6337;0,647997;0,0471693;0,0168687;0,0106636;0,6131;0,835417;0,0280299;0,994237;0,00762965;0,4408;0,950598;0,0196813;0,995741;0,00667883
871200;0,6547;0,662723;0,0450253;0,0158177;0,0114356;0,6363;0,824945;0,0280581;0,997741;0,00453102;0,5049;0,958615;0,0167141;0,998524;0,00315203
871300;0,6649;0,673375;0,0322415;0,008728;0,00881771;0,6388;0,8327;0,0266443;0,994882;0,00816655;0,4617;0,960354;0,0178333;0,997989;0,00364086
871400;0,6647;0,67297;0,0184024;0,00788887;0,0102535;0,5922;0,835762;0,022912;0,991321;0,0108383;0,5242;0,962149;0,0177016;0,996905;0,00508912
871500;0,6622;0,670932;0,0265709;0,0115858;0,0130529;0,5449;0,838399;0,0221957;0,991172;0,00897077;0,4902;0,967103;0,0134266;0,993445;0,00902862
871600;0,6746;0,677938;0,0326791;0,0147959;0,0165227;0,5473;0,840675;0,0231516;0,991472;0,00893829;0,4702;0,971737;0,0141716;0,991611;0,00981519
871700;0,6563;0,662837;0,0244974;0,0108497;0,0141792;0,574;0,837557;0,0262799;0,996908;0,00539886;0,5061;0,969642;0,0139674;0,992142;0,00943816
871800;0,6417;0,655829;0,0139963;0,010026;0,0116347;0,5479;0,834589;0,0234658;0,996658;0,00663164;0,5368;0,964969;0,0205482;0,993964;0,00901302
871900;0,639;0,657849;0,0167284;0,0100211;0,0107565;0,6137;0,823843;0,0157864;0,995209;0,00695689;0,5201;0,959792;0,019149;0,994088;0,00702384
872000;0,6418;0,660103;0,0176192;0,0134581;0,0120362;0,574;0,824613;0,021632;0,997352;0,00516678;0,5145;0,956763;0,025415;0,990839;0,00953232
872100;0,6583;0,6728;0,0155103;0,0164826;0,0155469;0,5768;0,816893;0,0187624;0,995524;0,00627657;0,5477;0,951467;0,0266123;0,993857;0,00712064
872200;0,6532;0,669994;0,0166317;0,0178464;0,013052;0,5628;0,811;0,0242303;0,994423;0,00937421;0,5382;0,949943;0,0229248;0,995254;0,00782965
872300;0,6436;0,667017;0,0158547;0,0191485;0,0162227;0,5695;0,807814;0,0217703;0,996593;0,00464235;0,5547;0,954325;0,0211397;0,992919;0,00941064
872400;0,6504;0,675182;0,0119564;0,0224233;0,0118088;0,5987;0,803136;0,023268;0,99216;0,0101322;0,5295;0,944651;0,0254574;0,993231;0,00875415
872500;0,6576;0,673837;0,014943;0,0161257;0,0105227;0,6194;0,820299;0,0259404;0,990645;0,0102678;0,4977;0,948936;0,0236221;0,995074;0,00718087
872600;0,647;0,67345;0,0223547;0,0236646;0,0109991;0,6416;0,823052;0,0217702;0,993125;0,0075403;0,5241;0,942009;0,0159593;0,995991;0,0071554
872700;0,6504;0,668941;0,0240831;0,0212;0,0121354;0,6022;0,829895;0,0220699;0,99745;0,00440173;0,5494;0,936345;0,0159831;0,995532;0,00810903
872800;0,6436;0,66267;0,0186253;0,0218079;0,0101658;0,6134;0,82137;0,0271074;0,993257;0,00685386;0,5338;0,928946;0,0176212;0,996248;0,00608047
872900;0,6407;0,667634;0,0214896;0,0211696;0,0123648;0,5959;0,826754;0,0232316;0,99535;0,00665749;0,5282;0,929717;0,024148;0,993851;0,00750211
873000;0,6548;0,669089;0,0233822;0,0182377;0,00990232;0,6176;0,819787;0,0270176;0,996694;0,00566016;0,5019;0,929637;0,0159139;0,995752;0,0075835
873100;0,6471;0,664638;0,0261901;0,0133641;0,0107222;0,5396;0,804039;0,0242989;0,996121;0,00634575;0,494;0,919605;0,0148652;0,993551;0,00818323
873200;0,6596;0,670383;0,0266895;0,0141927;0,0112512;0,5339;0,791883;0,0255687;0,997855;0,00457606;0,5232;0,913015;0,0132245;0,991237;0,0115067
873300;0,6556;0,675673;0,0216189;0,0163726;0,0115975;0,522;0,788235;0,0229881;0,99567;0,00591455;0,5741;0,913868;0,0189036;0,991643;0,0103799
873400;0,668;0,67528;0,0237127;0,0170568;0,0112729;0,5828;0,779584;0,0215935;0,994734;0,00761283;0,5568;0,909835;0,0206773;0,995219;0,00745079
873500;0,6706;0,676648;0,0271382;0,0144744;0,00979209;0,5924;0,786942;0,0296348;0,993888;0,00860745;0,5229;0,911284;0,020483;0,992833;0,0109199
873600;0,6488;0,661861;0,0218337;0,015138;0,0120213;0,5739;0,803304;0,0340292;0,993134;0,00833718;0,4952;0,903975;0,0200762;0,996321;0,00635055
873700;0,6538;0,667561;0,0174336;0,0154871;0,00994025;0,5992;0,810577;0,0336496;0,989285;0,0114172;0,5644;0,898172;0,0213927;0,994978;0,00635414
873800;0,6403;0,657178;0,0299361;0,0186623;0,0119046;0,5872;0,797856;0,0294863;0,986902;0,012918;0,5373;0,893209;0,0236993;0,995665;0,00544648
873900;0,6574;0,659049;0,0281338;0,0129021;0,011413;0,5954;0,788481;0,0258225;0,990606;0,00965571;0,6002;0,903108;0,0234799;0,994632;0,00681669
874000;0,6429;0,652851;0,0338687;0,0124764;0,0103383;0,6326;0,787141;0,0271482;0,991889;0,00958947;0,5142;0,916493;0,0202244;0,99433;0,00854492
874100;0,6402;0,650358;0,0222462;0,0109417;0,0101153;0,6566;0,772774;0,0178656;0,99418;0,00914766;0,5666;0,920035;0,0149003;0,995262;0,00762447
874200;0,6599;0,664676;0,0308352;0,0159898;0,0185933;0,6014;0,776903;0,0197503;0,996912;0,00665099;0,6025;0,927347;0,0126523;0,997563;0,00641542
874300;0,6522;0,669064;0,0247789;0,0224147;0,0172963;0,5927;0,782708;0,0274916;0,996868;0,0061784;0,5447;0,927814;0,0172671;0,992399;0,0118642
874400;0,6632;0,683336;0,0262733;0,0188791;0,0171577;0,5459;0,771804;0,026146;0,995551;0,00656368;0,5406;0,92797;0,0200422;0,992117;0,00796531
874500;0,6805;0,69528;0,0277288;0,0172399;0,0183047;0,6461;0,748756;0,0410454;0,996746;0,00484061;0,5275;0,923773;0,0221975;0,98832;0,00888682
874600;0,6709;0,685596;0,0250749;0,0147353;0,0164722;0,6004;0,759649;0,0324713;0,996969;0,00476961;0,5376;0,920399;0,0216148;0,987341;0,0108581
874700;0,6859;0,704796;0,0319523;0,0174166;0,015424;0,6573;0,763677;0,0429338;0,997216;0,00569907;0,522;0,931568;0,031179;0,991422;0,00860413
874800;0,6834;0,701232;0,0335431;0,0182597;0,0126568;0,6714;0,776558;0,0221889;0,99721;0,00527321;0,5306;0,923211;0,0159129;0,994106;0,00749683
874900;0,6783;0,699294;0,0337672;0,0233163;0,0148416;0,6229;0,767447;0,0368341;0,996294;0,00501711;0,5163;0,925368;0,0117375;0,994335;0,00696332
875000;0,6915;0,713147;0,031764;0,0174393;0,0191241;0,6048;0,764122;0,0394627;0,996324;0,00670841;0,4984;0,917669;0,0129054;0,99687;0,00482802
875100;0,6751;0,706058;0,0413386;0,0233984;0,0238063;0,6099;0,756136;0,0350116;0,997642;0,00391896;0,5331;0,917404;0,0150103;0,998185;0,00385627
875200;0,6486;0,67354;0,0378558;0,0241054;0,0165564;0,6369;0,750113;0,0370445;0,995428;0,00693389;0,5114;0,912155;0,014929;0,997656;0,00455976
875300;0,6403;0,664586;0,0369144;0,0291945;0,0121419;0,6465;0,768931;0,0274161;0,991721;0,00907266;0,5095;0,912481;0,0119562;0,9945;0,00897151
875400;0,6242;0,644747;0,0365269;0,0354684;0,0142145;0,6442;0,763144;0,0315119;0,990503;0,0094184;0,502;0,917003;0,016504;0,99468;0,00687591
875500;0,6264;0,65094;0,0372925;0,0348216;0,0143954;0,6168;0,75865;0,0347621;0,994455;0,00749536;0,5294;0,915651;0,0233646;0,994277;0,00814153
875600;0,6195;0,644718;0,0402711;0,0293505;0,0124511;0,6093;0,75509;0,032833;0,995498;0,00688981;0,5174;0,923478;0,0229414;0,994318;0,0082467
875700;0,6242;0,643231;0,035511;0,0317655;0,0144314;0,6003;0,759761;0,0283407;0,996596;0,00624243;0,4931;0,922359;0,0217506;0,994574;0,00811658
875800;0,612;0,638353;0,0180507;0,0264242;0,0145674;0,6224;0,755128;0,0235011;0,995105;0,00617366;0,5292;0,924349;0,029937;0,994562;0,00831033
875900;0,6177;0,638642;0,0193088;0,0157798;0,0175719;0,7064;0,751625;0,0298562;0,994909;0,0073095;0,6011;0,92241;0,037097;0,994163;0,0078966
876000;0,6425;0,64334;0,0110019;0,00979638;0,010732;0,6325;0,755892;0,0242477;0,996822;0,00599654;0,5291;0,941852;0,0286083;0,994333;0,00827957
876100;0,6523;0,653389;0,0129574;0,00823867;0,00973861;0,6116;0,759957;0,0216721;0,995449;0,00648458;0,4991;0,938435;0,0266599;0,992792;0,00756138
876200;0,6349;0,650832;0,0146132;0,0126381;0,0127074;0,5971;0,762138;0,0261833;0,997115;0,00474776;0,5115;0,948754;0,0303549;0,993305;0,00891844
876300;0,6507;0,652257;0,0210041;0,00785015;0,00946842;0,662;0,752432;0,0172828;0,996712;0,005478;0,5036;0,960823;0,027988;0,994484;0,00885484
